2010,Ｊ１,第４節第１日,03/27(土),14:03,神戸,1,横浜FM,1,ホームズ,"15,442",スカパー・ｅ２（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）
2010,Ｊ１,第４節第１日,03/27(土),14:05,鹿島,3,山形,1,カシマ,"22,089",スカパー・ｅ２（ＴＢＳチャンネル）／ＢＳ－ＴＢＳ
2010,Ｊ１,第４節第１日,03/27(土),16:03,磐田,2,京都,3,ヤマハ,"7,258",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン
2010,Ｊ１,第４節第１日,03/27(土),16:04,Ｃ大阪,2,浦和,3,長居,"16,261",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
2010,Ｊ１,第４節第２日,03/28(日),14:01,大宮,0,Ｆ東京,2,ＮＡＣＫ,"10,596",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
2010,Ｊ１,第４節第２日,03/28(日),17:03,Ｇ大阪,2,仙台,2,万博,"17,216",スカパー・ｅ２（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）
2010,Ｊ１,第５節第１日,04/03(土),13:04,Ｃ大阪,3,京都,1,長居,"8,926",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
2010,Ｊ１,第５節第１日,04/03(土),15:05,横浜FM,1,清水,2,日産ス,"27,114",スカパー・ｅ２（ＴＢＳチャンネル）／ＢＳ－ＴＢＳ
2010,Ｊ１,第５節第１日,04/03(土),15:05,新潟,0,大宮,0,東北電ス,"24,529",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン／テレビ新潟
2010,Ｊ１,第５節第１日,04/03(土),16:04,山形,1,広島,0,ＮＤスタ,"7,019",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
2010,Ｊ１,第５節第１日,04/03(土),16:04,名古屋,2,神戸,0,豊田ス,"17,776",スカパー・ｅ２（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）／ＮＨＫ名古屋
2010,Ｊ１,第５節第１日,04/03(土),19:04,浦和,2,湘南,1,埼玉,"36,790",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン／ＢＳ／テレ玉
2010,Ｊ１,第５節第２日,04/04(日),13:04,仙台,2,鹿島,1,宮城ス,"23,214",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
2010,Ｊ１,第５節第２日,04/04(日),14:03,磐田,4,Ｇ大阪,3,ヤマハ,"10,603",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン／静岡放送
2010,Ｊ１,第５節第２日,04/04(日),16:03,川崎Ｆ,2,Ｆ東京,1,等々力,"22,199",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
2010,Ｊ１,第６節第１日,04/10(土),13:03,湘南,0,磐田,0,平塚,"10,406",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン
2010,Ｊ１,第６節第１日,04/10(土),13:04,京都,0,名古屋,2,西京極,"10,094",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ／ＫＢＳ京都（録）
2010,Ｊ１,第６節第１日,04/10(土),14:03,広島,0,川崎Ｆ,3,広島ビ,"14,094",スカパー・ｅ２（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）／ＮＨＫ広島
2010,Ｊ１,第６節第１日,04/10(土),14:05,大宮,1,Ｇ大阪,3,ＮＡＣＫ,"10,149",スカパー・ｅ２（ＴＢＳチャンネル）／ＢＳ－ＴＢＳ
2010,Ｊ１,第６節第１日,04/10(土),16:03,横浜FM,0,Ｃ大阪,0,日産ス,"15,644",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン
2010,Ｊ１,第６節第１日,04/10(土),16:03,新潟,0,浦和,2,東北電ス,"32,485",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
2010,Ｊ１,第６節第１日,04/10(土),19:04,Ｆ東京,1,鹿島,1,味スタ,"30,672",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン／ＢＳ／ＴＯＫＹＯ　ＭＸ
2010,Ｊ１,第６節第２日,04/11(日),13:03,清水,5,仙台,1,アウスタ,"17,522",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
2010,Ｊ１,第６節第２日,04/11(日),14:04,神戸,0,山形,2,ホームズ,"10,392",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン／ＮＨＫ神戸
2010,Ｊ１,第７節第１日,04/17(土),14:04,仙台,0,神戸,1,ユアスタ,"12,119",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン／仙台放送
2010,Ｊ１,第７節第１日,04/17(土),14:04,山形,0,横浜FM,1,ＮＤスタ,"14,168",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン／ＮＨＫ山形
2010,Ｊ１,第７節第１日,04/17(土),14:04,名古屋,1,新潟,1,瑞穂陸,"10,083",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
2010,Ｊ１,第７節第１日,04/17(土),14:04,Ｇ大阪,1,清水,1,万博,"19,914",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン／ＮＨＫ総合
2010,Ｊ１,第７節第１日,04/17(土),17:04,Ｆ東京,1,京都,1,味スタ,"18,350",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ／ＴＯＫＹＯ　ＭＸ
